Projects, Links>>,,,,,,,,,,,,,,,,,,,,,,,,,
http://ico.nexus.social/,http://ico.nexus.social/pdfs/legals/Nexus-White-Paper.pdf,http://ico.nexus.social/pdfs/legals/Nexus-Crowdsale-Agreement.pdf,http://ico.nexus.social/pdfs/legals/Nexus-White-Paper.pdf,http://ico.nexus.social/pdfs/legals/Nexus-White-Paper.pdf,http://ico.nexus.social/pdfs/legals/Nexus-Company-Certificate-of-Registration.pdf,http://ico.nexus.social/pdfs/legals/Nexus-Trademark-Certificate-of-Registration.pdf,,,,,,,,,,,,,,,,,,,,
http://ico.paquarium.com/#executiveteam,http://ico.paquarium.com/#executiveteamhttps://ico.paquarium.com/wp-content/uploads/2017/06/Whihte-Paper.pdf,http://ico.paquarium.com/#executiveteamhttps://ico.paquarium.com/wp-content/uploads/2017/06/Terms-and-Conditions.pdf,http://ico.paquarium.com/#executiveteamhttps://ico.paquarium.com/wp-content/uploads/2017/06/Whihte-Paper.pdf,http://ico.paquarium.com/#executiveteamhttps://ico.paquarium.com/wp-content/uploads/2017/06/Privacy-Policy.pdf,http://ico.paquarium.com/#executiveteamhttps://ico.paquarium.com/wp-content/uploads/2017/06/Guarantee-Policy.pdf,,,,,,,,,,,,,,,,,,,,,
http://ico.trueflip.io/,http://ico.trueflip.io/https://trueflip.io/TrueFlipGroup.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
http://icos.icobox.io/,http://icos.icobox.io//ICOBOX_ICOS_for_release.pdf,http://icos.icobox.io//WhitePaper.pdf,http://icos.icobox.io//terms_of_services.pdf,,,,,,,,,,,,,,,,,,,,,,,
http://iex.ec/,http://iex.ec/http://iex.ec/app/uploads/2017/04/iExec-WPv2.0-English.pdf,http://iex.ec/http://iex.ec/app/uploads/2017/04/iExec-WPv2.0-Russian.pdf,http://iex.ec/http://iex.ec/app/uploads/2017/04/iExec-WPv2.0-Chinese.pdf,http://iex.ec/https://iex.ec/app/uploads/2017/04/iExec-WPv2.0-English.pdf,,,,,,,,,,,,,,,,,,,,,,
http://insurex.co/,http://insurex.co//wp-content/uploads/2017/05/ixledger_whitepaper_v1.1.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
http://iota.org/,http://iota.org//IOTA_Whitepaper.pdf,http://iota.org/https://iota.org/IOTA_Whitepaper.pdf,,,,,,,,,,,,,,,,,,,,,,,,
http://komodoplatform.com/,http://komodoplatform.com//technology/whitepapers/BarterDEX-Whitepaper-v0.4.pdf,http://komodoplatform.com//en/technology/whitepapers/BarterDEX-Whitepaper-v0.4.pdf,http://komodoplatform.com//technology/whitepapers/Jumblr-Whitepaper-v0.4.pdf,http://komodoplatform.com//en/technology/whitepapers/Jumblr-Whitepaper-v0.4.pdf,http://komodoplatform.com//technology/whitepapers/Komodo_dPoW_Whitepaper_v1.pdf,http://komodoplatform.com//en/technology/whitepapers/Komodo_dPoW_Whitepaper_v1.pdf,http://komodoplatform.com//technology/whitepapers/Decentralized-Fiat-Currencies-Price-Consensus.pdf,http://komodoplatform.com//en/technology/whitepapers/Decentralized-Fiat-Currencies-Price-Consensus.pdf,,,,,,,,,,,,,,,,,,
http://masknetwork.com/,http://masknetwork.com/white_paper.pdf,http://masknetwork.com/ico_terms.pdf,,,,,,,,,,,,,,,,,,,,,,,,
http://mass.network/,http://mass.network/mass-bluepaper.pdf,http://mass.network/mass-prospectus.pdf,http://mass.network/mass-whitepaper.pdf,http://mass.network/mass-pressrelease.pdf,,,,,,,,,,,,,,,,,,,,,,
http://minexcoin.com/,http://minexcoin.com//doc/LegalOpinion.pdf,http://minexcoin.com//html/download/wpeng.pdf,http://minexcoin.com//html/download/wpeng.pdf,http://minexcoin.com//html/download/wpeng.pdf,http://minexcoin.com//html/download/wpeng.pdf,http://minexcoin.com//html/download/wprus.pdf,http://minexcoin.com//html/download/wpeng.pdf,http://minexcoin.com//doc/LegalOpinion.pdf,http://minexcoin.com//html/download/icris.pdf,,,,,,,,,,,,,,,,,
http://mothership.cx/,http://mothership.cx/https://mothership.cx/documents/privacy_policy.pdf,http://mothership.cx//documents/whitepaper.pdf,,,,,,,,,,,,,,,,,,,,,,,,
http://opus-foundation.org/,http://opus-foundation.org/https://opus-foundation.org/whitepaper.pdf,http://opus-foundation.org/https://opus-foundation.org/whitepaper_cn.pdf,http://opus-foundation.org/https://opus-foundation.org/whitepaper.pdf,,,,,,,,,,,,,,,,,,,,,,,
http://polybius.io/,http://polybius.io/https://polybius.io/media/prospectus.pdf,http://polybius.io/https://polybius.io/media/prospectus.pdf,http://polybius.io/https://polybius.io/media/prospectus.pdf,http://polybius.io/https://polybius.io/media/tw_en.pdf,http://polybius.io/https://polybius.io/media/terms_and_conditions.pdf,http://polybius.io/https://polybius.io/media/privacy_policy.pdf,http://polybius.io/https://polybius.io/media/escrow_arrangement.pdf,http://polybius.io/https://polybius.io/media/business_model.pdf,http://polybius.io/https://polybius.io/media/terms_and_conditions.pdf,http://polybius.io/https://polybius.io/media/privacy_policy.pdf,,,,,,,,,,,,,,,,
http://prospectors.io/en,http://prospectors.io/en/white_paper_en.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
http://revain.org/,http://revain.org/./pdf/wp/en-wp.pdf,http://revain.org/http://revain.org/pdf/roadmap/roadmap.pdf,http://revain.org/./pdf/bs/en-bs.pdf,http://revain.org/./pdf/wp/en-wp.pdf,http://revain.org/http://revain.org/pdf/product_vision/product_vision.pdf,http://revain.org/http://revain.org/pdf/terms%26conditions/t%26c.pdf,,,,,,,,,,,,,,,,,,,,
http://rivetzintl.com/,http://rivetzintl.com//rvt-white-paper-1.02.pdf,http://rivetzintl.com//rvt-white-paper-1.02.pdf,http://rivetzintl.com//rvt-white-paper-1.02.pdf,,,,,,,,,,,,,,,,,,,,,,,
http://skincoin.org/,http://skincoin.org//whitepaper.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
http://sonm.io/,http://sonm.io//SONM_TECHNICAL_WP.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
http://storj.io/index.html,http://storj.io/index.html/storj.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
http://theqrl.org/,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_whitepaper.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_Whitepaper_Japanese.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_Whitepaper_Russian.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_whitepaper_Translated_Chinese_Only.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_whitepaper_german_translation.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_Whitepaper_french_translation.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_whitepaper_TR_Updated_1.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_whitepaper_spanish_translation.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_Whitepaper_vietnamese_translation.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_whitepaper.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_Whitepaper_Japanese.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_Whitepaper_Russian.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_whitepaper_Translated_Chinese_Only.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_whitepaper_german_translation.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_Whitepaper_french_translation.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_whitepaper_TR_Updated_1.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_whitepaper_spanish_translation.pdf,http://theqrl.org/https://github.com/theQRL/Whitepaper/blob/master/QRL_Whitepaper_vietnamese_translation.pdf,,,,,,,,
http://tokencard.io/,http://tokencard.io/tokencard_whitepaper.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
http://tokensale.tierion.com/,http://tokensale.tierion.com/TierionOnePager.pdf,http://tokensale.tierion.com/TierionTokenSaleWhitePaper.pdf,http://tokensale.tierion.com/TierionNetworkTokenOverview.pdf,http://tokensale.tierion.com/TierionTokenSaleWhitePaper.pdf,,,,,,,,,,,,,,,,,,,,,,
http://voise.it/,http://voise.it/https://voise.com/whitepaper-voise.pdf,http://voise.it/https://voise.com/whitepaper-voise.pdf,,,,,,,,,,,,,,,,,,,,,,,,
http://wagerr.com/,http://wagerr.com//wagerr_whitepaper_v1.pdf,http://wagerr.com//TermsofService.1.1.pdf,,,,,,,,,,,,,,,,,,,,,,,,
http://wallet.mycelium.com/,http://wallet.mycelium.com//Mycelium_Crowdsale_PR.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.agrello.org/,http://www.agrello.org/https://docs.agrello.org/Agrello-Self-Aware_Whitepaper-English.pdf,http://www.agrello.org/https://docs.agrello.org/Agrello-Self-Aware-Whitepaper-Version-2-Chinese.pdf,http://www.agrello.org/https://docs.agrello.org/Agrello-Self-Aware_Whitepaper-English.pdf,http://www.agrello.org/https://docs.agrello.org/Agrello-Self-Aware-Whitepaper-Version-2-Chinese.pdf,,,,,,,,,,,,,,,,,,,,,,
http://www.apptrade.io/,http://www.apptrade.io//s/Termsofuse-yyat.pdf,http://www.apptrade.io//s/Apptrade-Privacy-Policy.pdf,http://www.apptrade.io//s/Termsofuse-yyat.pdf,http://www.apptrade.io//s/Apptrade-Privacy-Policy.pdf,,,,,,,,,,,,,,,,,,,,,,
http://www.dcorp.it/crowdsale,http://www.dcorp.it/crowdsalehttps://github.com/frankbonnet/DCORP-Whitepaper/blob/master/whitepaper%20v0.3.2_EN-revised.pdf,http://www.dcorp.it/crowdsalehttps://github.com/frankbonnet/DCORP-Whitepaper/blob/master/whitepaper%20v0.3_EN-ZH-def.pdf,http://www.dcorp.it/crowdsalehttps://github.com/frankbonnet/DCORP-Whitepaper/blob/master/whitepaper%20v0.3_EN-RU-def.pdf,http://www.dcorp.it/crowdsalehttps://github.com/frankbonnet/DCORP-Whitepaper/blob/master/Disclaimer.pdf,,,,,,,,,,,,,,,,,,,,,,
http://www.geofounders.com/ico/,http://www.geofounders.com/ico//GeoFoundersWhitePaper.pdf,http://www.geofounders.com/ico//GeoFoundersWhitePaper.pdf,http://www.geofounders.com/ico//GeoFoundersWhitePaper.pdf,,,,,,,,,,,,,,,,,,,,,,,
http://www.lykke.com/,http://www.lykke.com//media/Whitepaper_LykkeExchange.pdf,http://www.lykke.com//CHE-345.258.499.pdf,http://www.lykke.com//media/Whitepaper_LykkeExchange.pdf,,,,,,,,,,,,,,,,,,,,,,,
http://www.nexxuscoin.com/sections/company/21/nexxuscoin/index.html,http://www.nexxuscoin.com/sections/company/21/nexxuscoin/index.htmlhttps://www.nexxusuniversity.com/Attachments/38/21/MyEtherWalletTips.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.peerplays.com/,http://www.peerplays.com/https://www.peerplays.com/wp-content/uploads/2017/11/TERMS.pdf,http://www.peerplays.com/https://www.peerplays.com/wp-content/uploads/2017/11/PRIVACY.pdf,http://www.peerplays.com/https://www.peerplays.com/docs/Peerplays_Whitepaper.pdf,http://www.peerplays.com/https://www.peerplays.com/wp-content/uploads/PDF/PEERPLAYS-brand-guidelines_v1.1-11.13.2017.pdf,http://www.peerplays.com/https://www.peerplays.com/wp-content/uploads/PDF/PEERPLAYS-brand-guidelines_v1.1-11.13.2017.pdf,,,,,,,,,,,,,,,,,,,,,
http://www.tenx.tech/,http://www.tenx.tech//whitepaper/tenx_whitepaper_final.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.viberate.io/,http://www.viberate.io//pdf/Viberate.io_Whitepaper.pdf,http://www.viberate.io//pdf/Viberate.io_Whitepaper.pdf,,,,,,,,,,,,,,,,,,,,,,,,
http://zrcoin.io/,http://zrcoin.io//files/Whitepaper_ENG.pdf,http://zrcoin.io//files/Whitepaper_ENG.pdf,,,,,,,,,,,,,,,,,,,,,,,,
http://silvercoin.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://easymine.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://mysterium.network/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.iconomi.net/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://atbcoin.com/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://cofound.it/en/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://omg.omise.co/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://ark.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://blockpool.io,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://rico.xaurum.org/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://kiboplatform.net/en/landing.html,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://stuffgogo.com/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://startaico.com/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://pillarproject.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://investments.onplace.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://exscudo.com/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.metalpay.com/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.dimcoin.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://dgx.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://ico.bitdice.me/zh/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://nimiq.com/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://orocrypt.com/#,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://aragon.one/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://lisk.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://decent.ch/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://taas.fund/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://matchpool.co/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://nvo.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://patientory.com/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.blockcdn.org/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://qtum.org/en/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://suncontract.org/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.adelphoi.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.dgx.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.adex.network/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://aventus.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.elastic-project.com/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bidlend.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://dfinity.network/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://ionomy.com/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.augmentorsgame.com/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://leviarcoin.org/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://octanox.org/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://coss.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://moeda.in/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.blocktix.io/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://cosmos.network/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fundyourselfnow.com/#,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://bitcoingrowthfund.com/mcap,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.neucoin.org/en/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bitquence.com/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hubii.network/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.aeternity.com/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://ico.gilgam.es/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.dentcoin.com/,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://ico.gilgam.es/ico,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://substratum.net,N,,,,,,,,,,,,,,,,,,,,,,,,,
http://blocktix.io/,N,Didn't do N's,,,,,,,,,,,,,,,,,,,,,,,,
http://firstblood.io/sale/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://xplay.fund,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ether.camp/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://santiment.net/,nf ,,,,,,,,,,,,,,,,,,,,,,,,,
http://betking.io/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.monsterbyte.io/ico,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.openanx.org/en/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://wwam.io/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.breakoutcoin.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://veritas.veritaseum.com/,nf ,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wetrust.io/,nf,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.incentloyalty.com/,nf,,,,,,,,,,,,,,,,,,,,,,,,,
http://cryptonomos.com/wtt/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://mobilego.io/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fucktoken.io/,nf,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.icoo.io/,nf,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.creativechain.org,,,,,,,,,,,,,,,,,,,,,,,,,,
http://lunyr.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blockchain.capital/,nf,,,,,,,,,,,,,,,,,,,,,,,,,
http://coindash.io/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.superdao.io/,Left off here,,,,,,,,,,,,,,,,,,,,,,,,,
http://status.im/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.alpencoin.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://spellsofgenesis.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.antshares.org/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://edgeless.io/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://stratisplatform.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://onegram.org/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.beyond-the-void.net/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ahoolee.io/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.rootproject.co/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://legendsroomlv.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.museblockchain.com,,,,,,,,,,,,,,,,,,,,,,,,,,
http://maidsafe.net/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://santiment.net,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ico.crypviser.net/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://augur.net/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://mona.co/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ethereum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://melonport.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ecobit.io/en/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.e4row.co.il/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://golem.network/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ico.info/projects/1,,,,,,,,,,,,,,,,,,,,,,,,,,
http://contingency.tech/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://encryptotel.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://wavesplatform.com/downloads.html#,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.21million.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ethbits.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.civic.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://thesupernet.org/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://swarmcorp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.factom.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.synereo.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://backto.earth/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.corion.io/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://forum.daohub.org/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://aira.life/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://arcade.city/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bancor.network/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://counterparty.io/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://equibitgroup.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.project-decorum.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://sumerchain.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://singulardtv.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://obits.io/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://viewfin.com/index.html#team,,,,,,,,,,,,,,,,,,,,,,,,,,
http://vivaco.in/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ico.suretly.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://primalbase.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://eros.vision/,,,,,,,,,,,,,,,,,,,,,,,,,,
http://tokeninvestor.com/crowdfunding/air,,,,,,,,,,,,,,,,,,,,,,,,,,
